Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,IC50
CHEMBL3446317,,0,259.31,0,1.87,DDD01038716,Cc1nc(N2CCCCC2)ncc1-c1cc(O)[nH]n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3458858,,0,333.4,0,2.76,DDD01069817,O=C(c1ccccc1)C1CCN(c2cncc(-n3cccn3)n2)CC1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3479089,,0,309.42,0,1.75,DDD01250414,CN(C)c1nc2c(c(N3CCc4ccccc4C3)n1)CCNC2,PXC50,'=',4.281,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.3780747853745759
CHEMBL3989249,,0,393.51,0,0.31,DDD01712386,CN(C)CCNC(=O)c1ccc2ccc(N3CCN(S(C)(=O)=O)CC3)n2c1,PXC50,'=',4.745,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2751699804754936
CHEMBL3485297,,0,334.49,0,2.67,DDD01256654,COCCN(CC1CC1)c1nc(CCN)nc2sc(C)c(C)c12,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3445243,,0,340.35,0,2.13,DDD01037624,Cc1c(-c2cc(C(F)(F)F)nc(N3CCC(N)CC3)n2)cnn1C,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989171,,0,345.35,0,3.09,DDD01712350,CN(C)S(=O)(=O)c1cccnc1Nc1cccc(C(F)(F)F)c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989056,,0,276.37,0,1.65,DDD01275539,CNC(=O)CNc1nc(C)nc2sc3c(c12)CCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3441121,,0,271.36,0,2.68,DDD01030095,CCN(CC)c1ccc2ccc(C(=O)NC3CC3)cn12,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988889,,0,350.33,0,1.15,DDD01542119,Cn1ncc2c(NC(CO)CO)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',4.981,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2266307384462386
CHEMBL3988699,,0,296.4,0,3.66,DDD01044211,Cc1cc2c(N3CCCC3)nc(-c3cccnc3)nc2s1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3449341,,0,300.41,0,1.63,DDD01059921,O=C(C1CCC1)N1CCC(c2ncc3c(n2)CCNC3)CC1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988887,,0,302.34,0,0.08,DDD01712705,Cn1ncc2c(NCCO)nc(NCCn3cccn3)nc21,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989059,,0,372.34,0,1.55,DDD01715254,Cn1ncc2c(NCCc3nnn[nH]3)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',5.145,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.194236043251372
CHEMBL3989018,,0,292.32,0,0.57,DDD01712344,NC(=O)c1cccnc1Nc1cccc(S(N)(=O)=O)c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988726,,0,368.32,0,2.41,DDD01714998,Cn1ncc2c(NCCO)nc(Nc3cccc(OC(F)(F)F)c3)nc21,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989150,,0,334.38,0,3.11,DDD01715591,Nc1noc2ccc(-c3cnc4ccc(N5CCCCC5)nn34)cc12,PXC50,'=',4.062,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4305859493791919
CHEMBL3988739,,0,310.43,0,4.05,DDD01044695,Cc1cc2c(N3CCCCC3)nc(-c3cccnc3)nc2s1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988702,,0,372.52,0,3.75,DDD01273322,Cc1sc2nc(-c3cccs3)nc(N(C)CC(=O)NC3CC3)c2c1C,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3465370,,0,277.39,0,2.84,DDD01076405,CC(C)Cc1ncc(CNc2cnccc2CO)s1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3446002,,0,339.36,0,3.95,DDD01038387,Cc1nn(C)cc1-c1cc(C(F)(F)F)nc(NC2CCCCC2)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL1461433,,0,370.5,0,3.23,DDD00707085,O=C1CN(c2nc(-c3cccs3)nc3sc4c(c23)CCCC4)CCN1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988830,,0,296.28,0,1.91,DDD01714241,COc1cnc(Nc2ccc(F)c(F)c2)nc1NCCO,PXC50,'=',5.205,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.1826417104704526
CHEMBL3988845,,0,373.55,0,4.78,DDD01287146,CCC(CO)Nc1nc(CSc2ccccc2)nc2sc(C)c(C)c12,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989264,,0,372.54,0,3.43,DDD00250363,Cc1nc(N2CCN(C(=O)C(C)C)CC2)c2c3c(sc2n1)CC(C)CC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989157,,0,420.54,0,1.7,DDD01715413,COc1cc2ccc(N3CCN(S(C)(=O)=O)CC3)n2cc1C(=O)NC1CCCC1,PXC50,'=',4.711,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2823612128194807
CHEMBL3989077,,0,314.41,0,3.4,DDD01714443,CCc1cccc(Nc2nc(NCCO)c3sccc3n2)c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988787,,0,334.33,0,2.18,DDD01541959,Cn1ncc2c(NCCCO)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',5.103,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2024328104555504
CHEMBL2441363,,0,271.32,0,4.09,DDD01712545,Fc1ccc(Nc2nc(-c3ccccn3)cs2)cc1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989141,,0,374.4,0,3.1,DDD01715167,Cn1ncc2c(NC3CCCC(O)C3)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',4.761,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2718036823250032
CHEMBL3446003,,0,354.4,0,3.51,DDD01038388,FC(F)(F)c1cc(-c2cccs2)nc(N2CCN3CCCC3C2)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988884,,0,339.47,0,3.2,DDD01044214,CCN1CCN(c2nc(-c3cccnc3)nc3sc(C)cc23)CC1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988832,,0,388.42,0,3.75,DDD01715474,COC1CCCC(Nc2nc(Nc3ccc(F)c(F)c3)nc3c2cnn3C)C1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989026,,0,318.45,0,2.71,DDD01292346,Cc1sc2nc(CN3CCOCC3)nc(NC3CC3)c2c1C,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL2131565,,0,220.28,0,0.5,DDD01714208,CN(C)c1nc(N(C)C)c2cnn(C)c2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3465414,,0,311.41,0,3.62,DDD01076449,Cc1ccc(-c2ncc(CNc3cnccc3CO)s2)cc1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988933,,0,360.32,0,1.59,DDD01715003,NC(=O)c1cc(Nc2ncccc2S(N)(=O)=O)cc(C(F)(F)F)c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989252,,0,499.62,0,-0.59,DDD01712464,CS(=O)(=O)N1CCN(c2ccc3ccc(C(=O)NCCS(=O)(=O)N4CCOCC4)cn23)CC1,PXC50,'=',4.853,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2526643421143058
CHEMBL3463435,,0,310.41,0,1.86,DDD01074427,CN(c1ncnc2c1CCC2)C1CCCN(c2cccnn2)C1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989287,,0,382.4,0,1.84,DDD01715040,Cn1ncc2c(NCCS(C)(=O)=O)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988951,,0,262.29,0,2.15,DDD01715057,OCCCNc1nccc(Nc2cccc(F)c2)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989034,,0,305.4,0,3.01,DDD01042780,Cc1nc(NC(C(=O)O)C(C)C)c2c3c(sc2n1)CCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989023,,0,247.37,0,3.24,DDD00692222,Cc1nc(N2CCC(C)CC2)c2ccsc2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989014,,0,346.34,0,2.22,DDD01714207,Cn1ncc2c(N3CCOCC3)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989159,,0,342.42,0,3.13,DDD00331757,COC(=O)c1sc2nc(C)nc(N(C)Cc3cccnc3)c2c1C,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989142,,0,365.51,0,3.6,DDD01044474,Cc1nc(N2CCN(c3ccccn3)CC2)c2c3c(sc2n1)CCCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3469339,,0,336.44,0,3.43,DDD01080430,Cc1ccccc1C1(CNc2nnc(C)c(C)c2C#N)CCOCC1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989163,,0,280.28,0,2.21,DDD01714240,Cc1cnc(Nc2ccc(F)c(F)c2)nc1NCCO,PXC50,'=',4.997,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2234236801753169
CHEMBL3989186,,0,305.45,0,3.27,DDD01046326,CC(C)(C)c1nc(NCCO)c2c3c(sc2n1)CCCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3440767,,0,355.44,0,1.64,DDD01029381,CN(C)C(=O)N1CCN(c2ccc3ccc(C(=O)NC4CC4)cn23)CC1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3485100,,0,357.44,0,1.29,DDD01256457,CC(=O)NCc1nnc2n1CCN(c1nc(C)nc3sccc13)CC2,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
